2026-06-29T10:03:43.743,t= 248.4s | SHT  26.34 C  60.1% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 140.5225 mV ( 401.5 ppb) | NO2  -6.8867 mV (  27.5 ppb)
2026-06-29T10:03:45.124,t= 249.8s | SHT  26.32 C  60.1% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 138.9805 mV ( 397.1 ppb) | NO2  -6.9531 mV (  27.8 ppb)
2026-06-29T10:03:46.504,t= 251.2s | SHT  26.36 C  60.1% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 141.8525 mV ( 405.3 ppb) | NO2  -7.4912 mV (  30.0 ppb)
2026-06-29T10:03:47.883,t= 252.5s | SHT  26.31 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 139.5273 mV ( 398.6 ppb) | NO2  -7.2471 mV (  29.0 ppb)
2026-06-29T10:03:49.263,t= 253.9s | SHT  26.34 C  60.1% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 140.0215 mV ( 400.1 ppb) | NO2  -8.0664 mV (  32.3 ppb)
2026-06-29T10:03:50.644,t= 255.3s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 138.3340 mV ( 395.2 ppb) | NO2  -8.1895 mV (  32.8 ppb)
2026-06-29T10:03:52.024,t= 256.7s | SHT  26.35 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 140.6465 mV ( 401.8 ppb) | NO2  -8.2363 mV (  32.9 ppb)
2026-06-29T10:03:53.404,t= 258.1s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 138.5645 mV ( 395.9 ppb) | NO2  -8.6426 mV (  34.6 ppb)
2026-06-29T10:03:54.784,t= 259.4s | SHT  26.35 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 138.0156 mV ( 394.3 ppb) | NO2  -8.2686 mV (  33.1 ppb)
2026-06-29T10:03:56.163,t= 260.8s | SHT  26.35 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 137.8457 mV ( 393.8 ppb) | NO2  -8.2441 mV (  33.0 ppb)
2026-06-29T10:03:57.544,t= 262.2s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 138.1250 mV ( 394.6 ppb) | NO2  -7.9199 mV (  31.7 ppb)
2026-06-29T10:03:58.923,t= 263.6s | SHT  26.34 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.0000 mV ( 405.7 ppb) | NO2  -8.9189 mV (  35.7 ppb)
2026-06-29T10:04:00.303,t= 265.0s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 140.5186 mV ( 401.5 ppb) | NO2  -8.7578 mV (  35.0 ppb)
2026-06-29T10:04:01.683,t= 266.3s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.8066 mV ( 402.3 ppb) | NO2  -9.5811 mV (  38.3 ppb)
2026-06-29T10:04:03.063,t= 267.7s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.7803 mV ( 399.4 ppb) | NO2  -8.7588 mV (  35.0 ppb)
2026-06-29T10:04:04.444,t= 269.1s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.6885 mV ( 402.0 ppb) | NO2  -8.0127 mV (  32.1 ppb)
2026-06-29T10:04:05.824,t= 270.5s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.1641 mV ( 397.6 ppb) | NO2  -7.9209 mV (  31.7 ppb)
2026-06-29T10:04:07.204,t= 271.9s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.2832 mV ( 400.8 ppb) | NO2  -7.9209 mV (  31.7 ppb)
2026-06-29T10:04:08.584,t= 273.2s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.7383 mV ( 402.1 ppb) | NO2  -8.6494 mV (  34.6 ppb)
2026-06-29T10:04:09.964,t= 274.6s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.6680 mV ( 401.9 ppb) | NO2  -9.0303 mV (  36.1 ppb)
2026-06-29T10:04:11.343,t= 276.0s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.8223 mV ( 399.5 ppb) | NO2  -7.6709 mV (  30.7 ppb)
2026-06-29T10:04:12.724,t= 277.4s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.1123 mV ( 406.0 ppb) | NO2  -7.8525 mV (  31.4 ppb)
2026-06-29T10:04:14.104,t= 278.8s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.1611 mV ( 406.2 ppb) | NO2  -7.7402 mV (  31.0 ppb)
2026-06-29T10:04:15.483,t= 280.1s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.6240 mV ( 404.6 ppb) | NO2  -9.0645 mV (  36.3 ppb)
2026-06-29T10:04:16.863,t= 281.5s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.7383 mV ( 407.8 ppb) | NO2  -7.9951 mV (  32.0 ppb)
2026-06-29T10:04:18.243,t= 282.9s | SHT  26.35 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.9033 mV ( 399.7 ppb) | NO2  -8.8506 mV (  35.4 ppb)
2026-06-29T10:04:19.624,t= 284.3s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.5693 mV ( 401.6 ppb) | NO2  -9.4912 mV (  38.0 ppb)
2026-06-29T10:04:21.004,t= 285.7s | SHT  26.35 C  59.8% | DHT22   26.5 C  60.4% | DHT11   27.6 C  53.0% | CO 142.7451 mV ( 407.8 ppb) | NO2  -8.6436 mV (  34.6 ppb)
2026-06-29T10:04:22.384,t= 287.0s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.2158 mV ( 400.6 ppb) | NO2  -8.0410 mV (  32.2 ppb)
2026-06-29T10:04:23.764,t= 288.4s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.4% | DHT11   27.6 C  53.0% | CO 140.9346 mV ( 402.7 ppb) | NO2  -8.4531 mV (  33.8 ppb)
2026-06-29T10:04:25.143,t= 289.8s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 143.0518 mV ( 408.7 ppb) | NO2  -9.4336 mV (  37.7 ppb)
2026-06-29T10:04:26.524,t= 291.2s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.3223 mV ( 406.6 ppb) | NO2  -7.8799 mV (  31.5 ppb)
2026-06-29T10:04:27.903,t= 292.6s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.5830 mV ( 404.5 ppb) | NO2  -7.9648 mV (  31.9 ppb)
2026-06-29T10:04:29.283,t= 293.9s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.0850 mV ( 406.0 ppb) | NO2  -7.3467 mV (  29.4 ppb)
2026-06-29T10:04:30.663,t= 295.3s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.7021 mV ( 399.1 ppb) | NO2  -7.1455 mV (  28.6 ppb)
2026-06-29T10:04:32.043,t= 296.7s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.2910 mV ( 406.5 ppb) | NO2  -7.8242 mV (  31.3 ppb)
2026-06-29T10:04:33.423,t= 298.1s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.5889 mV ( 404.5 ppb) | NO2  -7.1885 mV (  28.8 ppb)
2026-06-29T10:04:34.802,t= 299.5s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.4521 mV ( 407.0 ppb) | NO2  -7.0635 mV (  28.3 ppb)
2026-06-29T10:04:36.182,t= 300.8s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.4% | DHT11   27.6 C  53.0% | CO 139.7705 mV ( 399.3 ppb) | NO2  -7.1904 mV (  28.8 ppb)
2026-06-29T10:04:37.563,t= 302.2s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 138.8213 mV ( 396.6 ppb) | NO2  -7.8945 mV (  31.6 ppb)
2026-06-29T10:04:38.943,t= 303.6s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.6221 mV ( 401.8 ppb) | NO2  -8.3447 mV (  33.4 ppb)
2026-06-29T10:04:40.323,t= 305.0s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.0859 mV ( 400.2 ppb) | NO2  -8.3311 mV (  33.3 ppb)
2026-06-29T10:04:41.703,t= 306.4s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.1680 mV ( 403.3 ppb) | NO2  -8.5557 mV (  34.2 ppb)
2026-06-29T10:04:43.083,t= 307.7s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.1328 mV ( 400.4 ppb) | NO2  -8.7754 mV (  35.1 ppb)
2026-06-29T10:04:44.463,t= 309.1s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.4854 mV ( 407.1 ppb) | NO2  -8.3867 mV (  33.5 ppb)
2026-06-29T10:04:45.843,t= 310.5s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.6758 mV ( 407.6 ppb) | NO2  -9.7900 mV (  39.2 ppb)
2026-06-29T10:04:47.223,t= 311.9s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.1768 mV ( 403.4 ppb) | NO2 -10.0059 mV (  40.0 ppb)
2026-06-29T10:04:48.603,t= 313.3s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.5449 mV ( 404.4 ppb) | NO2 -10.2539 mV (  41.0 ppb)
2026-06-29T10:04:49.983,t= 314.6s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.3477 mV ( 398.1 ppb) | NO2  -8.7148 mV (  34.9 ppb)
2026-06-29T10:04:51.363,t= 316.0s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.8379 mV ( 405.3 ppb) | NO2  -8.2500 mV (  33.0 ppb)
2026-06-29T10:04:52.743,t= 317.4s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 137.4121 mV ( 392.6 ppb) | NO2  -8.5889 mV (  34.4 ppb)
2026-06-29T10:04:54.123,t= 318.8s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.0967 mV ( 397.4 ppb) | NO2  -8.5811 mV (  34.3 ppb)
2026-06-29T10:04:55.503,t= 320.2s | SHT  26.34 C  60.0% | DHT22   26.5 C  60.4% | DHT11   27.6 C  53.0% | CO 137.7139 mV ( 393.5 ppb) | NO2  -8.2129 mV (  32.9 ppb)
2026-06-29T10:04:56.883,t= 321.5s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 139.9668 mV ( 399.9 ppb) | NO2  -8.7617 mV (  35.0 ppb)
2026-06-29T10:04:58.263,t= 322.9s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 137.1270 mV ( 391.8 ppb) | NO2  -7.2666 mV (  29.1 ppb)
2026-06-29T10:04:59.643,t= 324.3s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.1836 mV ( 400.5 ppb) | NO2  -6.8906 mV (  27.6 ppb)
2026-06-29T10:05:01.023,t= 325.7s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.3828 mV ( 404.0 ppb) | NO2  -8.0898 mV (  32.4 ppb)
2026-06-29T10:05:02.403,t= 327.1s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.9902 mV ( 402.8 ppb) | NO2  -7.6553 mV (  30.6 ppb)
2026-06-29T10:05:03.783,t= 328.4s | SHT  26.32 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 141.6162 mV ( 404.6 ppb) | NO2  -8.4023 mV (  33.6 ppb)
2026-06-29T10:05:05.163,t= 329.8s | SHT  26.31 C  59.9% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 140.3389 mV ( 401.0 ppb) | NO2  -8.1182 mV (  32.5 ppb)
2026-06-29T10:05:06.543,t= 331.2s | SHT  26.29 C  59.9% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 138.5488 mV ( 395.9 ppb) | NO2  -7.0898 mV (  28.4 ppb)
2026-06-29T10:05:07.923,t= 332.6s | SHT  26.34 C  59.9% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 140.9824 mV ( 402.8 ppb) | NO2  -8.0225 mV (  32.1 ppb)
2026-06-29T10:05:09.303,t= 334.0s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.4355 mV ( 401.2 ppb) | NO2  -8.0723 mV (  32.3 ppb)
2026-06-29T10:05:10.683,t= 335.3s | SHT  26.31 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.4961 mV ( 401.4 ppb) | NO2  -6.7461 mV (  27.0 ppb)
2026-06-29T10:05:12.062,t= 336.7s | SHT  26.31 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.8311 mV ( 402.4 ppb) | NO2  -7.6543 mV (  30.6 ppb)
2026-06-29T10:05:13.443,t= 338.1s | SHT  26.32 C  59.9% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 142.1602 mV ( 406.2 ppb) | NO2  -7.5322 mV (  30.1 ppb)
2026-06-29T10:05:14.823,t= 339.5s | SHT  26.34 C  59.9% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 142.0361 mV ( 405.8 ppb) | NO2  -8.2549 mV (  33.0 ppb)
2026-06-29T10:05:16.202,t= 340.9s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.5% | DHT11   27.6 C  53.0% | CO 140.9141 mV ( 402.6 ppb) | NO2  -8.0156 mV (  32.1 ppb)
2026-06-29T10:05:17.582,t= 342.2s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 139.5322 mV ( 398.7 ppb) | NO2  -7.8750 mV (  31.5 ppb)
2026-06-29T10:05:18.963,t= 343.6s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 137.8994 mV ( 394.0 ppb) | NO2  -7.9170 mV (  31.7 ppb)
2026-06-29T10:05:20.343,t= 345.0s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 140.5723 mV ( 401.6 ppb) | NO2  -7.4980 mV (  30.0 ppb)
2026-06-29T10:05:21.723,t= 346.4s | SHT  26.34 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 139.3906 mV ( 398.3 ppb) | NO2  -8.5283 mV (  34.1 ppb)
2026-06-29T10:05:23.103,t= 347.8s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 141.7559 mV ( 405.0 ppb) | NO2  -8.1406 mV (  32.6 ppb)
2026-06-29T10:05:24.483,t= 349.1s | SHT  26.34 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 140.7031 mV ( 402.0 ppb) | NO2  -8.4395 mV (  33.8 ppb)
2026-06-29T10:05:25.863,t= 350.5s | SHT  26.32 C  60.0% | DHT22   26.5 C  60.6% | DHT11   27.6 C  53.0% | CO 140.3564 mV ( 401.0 ppb) | NO2  -7.6436 mV (  30.6 ppb)
2026-06-29T10:05:27.243,t= 351.9s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 140.0986 mV ( 400.3 ppb) | NO2  -9.5889 mV (  38.4 ppb)
2026-06-29T10:05:28.623,t= 353.3s | SHT  26.34 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 138.9082 mV ( 396.9 ppb) | NO2  -9.6318 mV (  38.5 ppb)
2026-06-29T10:05:30.003,t= 354.7s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 139.5801 mV ( 398.8 ppb) | NO2  -8.3477 mV (  33.4 ppb)
2026-06-29T10:05:31.383,t= 356.0s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 137.9141 mV ( 394.0 ppb) | NO2  -7.7148 mV (  30.9 ppb)
2026-06-29T10:05:32.763,t= 357.4s | SHT  26.29 C  60.1% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 138.5488 mV ( 395.9 ppb) | NO2  -7.2490 mV (  29.0 ppb)
2026-06-29T10:05:34.143,t= 358.8s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 137.0430 mV ( 391.6 ppb) | NO2  -7.1387 mV (  28.6 ppb)
2026-06-29T10:05:35.523,t= 360.2s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.5% | DHT11   27.6 C  53.0% | CO 138.1807 mV ( 394.8 ppb) | NO2  -7.1338 mV (  28.5 ppb)
2026-06-29T10:05:36.903,t= 361.6s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 138.5889 mV ( 396.0 ppb) | NO2  -8.1523 mV (  32.6 ppb)
2026-06-29T10:05:38.283,t= 362.9s | SHT  26.34 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 139.2803 mV ( 397.9 ppb) | NO2  -6.9189 mV (  27.7 ppb)
2026-06-29T10:05:39.663,t= 364.3s | SHT  26.34 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 138.7744 mV ( 396.5 ppb) | NO2  -9.1602 mV (  36.6 ppb)
2026-06-29T10:05:41.043,t= 365.7s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 138.6895 mV ( 396.3 ppb) | NO2  -8.6357 mV (  34.5 ppb)
2026-06-29T10:05:42.423,t= 367.1s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 140.5713 mV ( 401.6 ppb) | NO2  -9.1025 mV (  36.4 ppb)
2026-06-29T10:05:43.803,t= 368.5s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.6 C  53.0% | CO 136.6484 mV ( 390.4 ppb) | NO2  -8.4551 mV (  33.8 ppb)
2026-06-29T10:05:45.183,t= 369.8s | SHT  26.29 C  60.1% | DHT22   26.4 C  60.6% | DHT11   27.5 C  53.0% | CO 139.8193 mV ( 399.5 ppb) | NO2  -8.7881 mV (  35.2 ppb)
2026-06-29T10:05:46.563,t= 371.2s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.5 C  53.0% | CO 138.5068 mV ( 395.7 ppb) | NO2  -8.9707 mV (  35.9 ppb)
2026-06-29T10:05:47.942,t= 372.6s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.5 C  53.0% | CO 139.4814 mV ( 398.5 ppb) | NO2  -7.8496 mV (  31.4 ppb)
2026-06-29T10:05:49.323,t= 374.0s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.6% | DHT11   27.4 C  53.0% | CO 138.8027 mV ( 396.6 ppb) | NO2  -8.3916 mV (  33.6 ppb)
2026-06-29T10:05:50.702,t= 375.4s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.7% | DHT11   27.3 C  53.0% | CO 139.8877 mV ( 399.7 ppb) | NO2  -8.7500 mV (  35.0 ppb)
2026-06-29T10:05:52.083,t= 376.7s | SHT  26.31 C  60.1% | DHT22   26.4 C  60.7% | DHT11   27.3 C  53.0% | CO 138.6230 mV ( 396.1 ppb) | NO2  -9.1475 mV (  36.6 ppb)
2026-06-29T10:05:53.462,t= 378.1s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.3 C  53.0% | CO 140.8467 mV ( 402.4 ppb) | NO2  -8.9883 mV (  36.0 ppb)
2026-06-29T10:05:54.843,t= 379.5s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.7% | DHT11   27.2 C  53.0% | CO 140.5527 mV ( 401.6 ppb) | NO2  -8.5654 mV (  34.3 ppb)
2026-06-29T10:05:56.222,t= 380.9s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.7% | DHT11   27.2 C  53.0% | CO 142.2021 mV ( 406.3 ppb) | NO2  -8.4082 mV (  33.6 ppb)
2026-06-29T10:05:57.603,t= 382.3s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.2 C  53.0% | CO 140.3311 mV ( 400.9 ppb) | NO2  -7.9648 mV (  31.9 ppb)
2026-06-29T10:05:58.983,t= 383.6s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.2 C  53.0% | CO 142.4600 mV ( 407.0 ppb) | NO2  -7.1250 mV (  28.5 ppb)
2026-06-29T10:06:00.362,t= 385.0s | SHT  26.32 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.2 C  53.0% | CO 140.5459 mV ( 401.6 ppb) | NO2  -7.9736 mV (  31.9 ppb)
2026-06-29T10:06:01.743,t= 386.4s | SHT  26.29 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.1 C  53.0% | CO 139.8828 mV ( 399.7 ppb) | NO2  -8.0244 mV (  32.1 ppb)
2026-06-29T10:06:03.123,t= 387.8s | SHT  26.31 C  60.0% | DHT22   26.4 C  60.6% | DHT11   27.1 C  53.0% | CO 141.1455 mV ( 403.3 ppb) | NO2  -8.3135 mV (  33.3 ppb)
